Region,Year,Week,VCI,TCI,VHI
1,2005,2,84.63643896525241,56.4855818079294,58.8045958941375
1,2005,3,44.424913959300106,71.26570439333982,98.57932728673374
1,2005,4,20.890158004973213,80.66733000634649,50.34469315644464
1,2005,5,81.97610809591289,45.51772213713382,68.61718993822873
1,2005,6,76.54336794031774,25.449241657271205,1.8517770553969637
1,2005,7,10.856537894789398,93.26996596934856,85.22458947748332
1,2005,8,16.92492626834622,57.35469782449256,72.0841491770925
1,2005,9,1.471804497322693,69.20235992734146,30.447954326649484
1,2005,10,92.55755626313064,28.83012870893277,76.71126773563587
1,2005,11,37.09171461673431,12.390558192046141,12.041912530661769
1,2005,12,54.633921127202846,10.46135866741309,77.08032193604075
1,2005,13,15.88913984065824,42.9624425777802,76.52694296638616
1,2005,14,96.51170369487649,6.165367795344967,89.16072110883854
1,2005,15,44.68323392213834,78.90996179395384,40.586140898811365
1,2005,16,88.10086684315806,76.87215902273084,79.6016994394233
1,2005,17,1.2159159066614134,81.86184291802797,88.17463403191067
1,2005,18,79.9584697182007,83.12183590221959,23.62909250423434
1,2005,19,23.469249762872934,94.31078276318306,1.0134390026671602
1,2005,20,47.3174121389765,50.73328782116805,11.392854190674662
1,2005,21,82.28937189919303,37.21622887123479,76.4590993954064
1,2005,22,92.21959103988367,60.38679581993785,79.63503013750267
1,2005,23,8.993608041465805,13.607695427285893,21.530563630789047
1,2005,24,6.444450787664091,61.06651494339307,88.71516088608618
1,2005,25,31.999536719507404,13.694130595883314,52.984920765051825
1,2005,26,43.62119556580897,20.863121985714074,80.732924637848
1,2005,27,91.63270750196028,44.03654223656077,41.27817696375457
1,2005,28,57.11813353048426,23.169952730339105,68.98045456106824
1,2005,29,75.76992936005306,24.699746722306905,41.0352850820779
1,2005,30,66.97923104907542,50.98108033059289,70.14560649009235
1,2005,31,77.27603625521404,71.06397960595551,69.00678137880078
1,2005,32,19.124378155360954,48.24465834683286,50.547693710189776
1,2005,33,58.72638478898231,2.4581343382768184,61.85855258388736
1,2005,34,8.876186635847983,18.15911358568045,53.6136702467104
1,2005,35,62.32282234577765,35.87511684954215,63.01692202031563
1,2005,36,86.5715947669821,56.13110556683559,62.90830942557155
1,2005,37,35.98321910714003,34.317851478406745,30.485695916667975
1,2005,38,50.002222986096534,47.161118657482646,32.47077066465051
1,2005,39,67.50659874903432,86.58150999076149,59.630214805195635
1,2005,40,3.4839121464469214,99.56021288505082,3.128162554143621
1,2005,41,62.77833600977083,72.08798048444943,26.242428068245815
1,2005,42,37.36262518781243,73.31174592822359,34.45167841629731
1,2005,43,52.73717626549318,24.619969039332002,15.548517550375307
1,2005,44,2.26681624812034,18.8689120326447,58.56551489722656
1,2005,45,88.65016890211427,37.09844912367479,94.16849507670261
1,2005,46,48.98437880042002,12.166471963177973,69.46526555140774
1,2005,47,22.518519998572174,14.216636426720486,17.337354401025152
1,2005,48,59.0442974774284,24.463991869719248,77.83203082815119
1,2005,49,66.33545213424898,44.374663222040155,19.78331682340666
1,2005,50,19.060475724482274,26.58807426952138,99.02700687383638
1,2005,51,55.55460339758932,4.796579347608477,81.17944600656747
1,2005,52,74.55867789074914,30.309129910444344,21.317472404083382
1,2006,1,17.714440313398683,97.67451158158862,21.090403532834046
1,2006,2,74.05576503743328,31.64435221881491,94.8731027539944
1,2006,3,3.920778938165259,96.33778120499919,59.94778758979802
1,2006,4,83.2233770283109,80.10650845466427,37.26273545147524
1,2006,5,39.42779427301974,11.668812272497364,88.83096461524076
1,2006,6,8.80625066134646,75.50391312833831,88.874380446668
1,2006,7,16.318633901906697,23.72933359048637,91.29221081380099
1,2006,8,25.747767501303343,41.53552950013065,72.89213158543808
1,2006,9,94.62991564424293,15.530381939234704,67.04291193675212
1,2006,10,22.362427859660706,64.50777462529557,58.677993944993155
1,2006,11,66.17389649388102,2.547037302185551,45.06158693072325
1,2006,12,25.739273989499655,8.296009646134383,47.01710743630873
1,2006,13,85.44783324869391,97.71295545886699,20.641728114384904
1,2006,14,66.5956539241851,40.77698438683323,38.15319941965255
1,2006,15,10.593343998813287,45.77815208302006,9.302650260734502
1,2006,16,63.50160179709214,84.21793168562786,99.01166871389087
1,2006,17,23.11874431447033,55.94903094554263,81.07231500502881
1,2006,18,69.20695205985047,54.424716670918585,97.63612478879564
1,2006,19,49.72144313155356,54.56086282005377,11.384413328172316
1,2006,20,69.68746504014972,91.3496106347476,60.60288494157717
1,2006,21,5.8395600042138724,87.71070490616601,29.087650071456082
1,2006,22,75.2539992542124,50.35757321334104,44.52263195375835
1,2006,23,45.16043962754392,60.36746708630133,58.09936846739555
1,2006,24,33.62482253326701,89.96268920126154,5.336832309704642
1,2006,25,25.62603547387291,44.53761978776498,99.14428535373794
1,2006,26,99.25696594671926,94.18842661263056,5.973291403548275
1,2006,27,30.370237634842358,19.63191705745546,46.491357239424914
1,2006,28,99.56147231363164,11.10566750273303,24.785256049393656
1,2006,29,5.422367886713952,52.99114225981483,47.6249247842723
1,2006,30,37.606787207944755,4.244478848350608,32.67003416589807
1,2006,31,15.484209021432838,12.556556593671854,40.56818661250756
1,2006,32,95.5842803433867,65.37897175444274,19.716806074686556
1,2006,33,30.598669594645834,6.592619780166043,87.15999254560215
1,2006,34,26.736634103103807,77.64839711573353,4.4630628769388725
1,2006,35,99.19635840853189,6.426295567976048,73.68736953002049
1,2006,36,20.603281607541767,1.9619512479610468,63.65048095357424
1,2006,37,62.491251076196164,90.95072779557762,22.61187489844415
1,2006,38,47.62751391397779,24.116223829030424,75.60925311709504
1,2006,39,38.973310050114776,47.29060184397124,49.72994148011093
1,2006,40,6.423033172327807,67.18300942191865,26.52815286538843
1,2006,41,70.63053945557822,94.51110747708812,82.06022817642061
1,2006,42,0.9268385735607287,59.082254867723194,92.98320568249815
1,2006,43,40.62839790430836,30.996931175669808,81.9926386335062
1,2006,44,15.650713623755275,14.921290212299521,59.76181903929966
1,2006,45,26.868597222593216,69.61884641917669,47.08762113440616
1,2006,46,94.0906835769649,43.67864297477271,35.883387556516034
1,2006,47,72.8069417786796,69.57437825753213,26.26796842056156
1,2006,48,36.56285778354679,16.417628919994286,72.26414876403263
1,2006,49,28.107944739637205,55.40670821613928,21.015937034158405
1,2006,50,40.36903952080717,22.02536537561558,54.1231313628861
1,2006,51,80.67751267839414,53.64082000133297,68.5702341739378
1,2006,52,87.57884207930726,32.60747785966495,13.808923653109794
1,2007,1,16.890060745369638,0.8960244856104138,56.65102756786315
1,2007,2,54.83324605747883,23.685784253859097,2.485571912342033
1,2007,3,7.629343736386785,7.806637896914781,49.1836268755887
1,2007,4,88.88609455811468,89.76130018506547,66.49391314128249
1,2007,5,60.805385819120175,89.42631528326704,28.632854440184317
1,2007,6,47.35057975862881,23.873058468498275,72.69331462361228
1,2007,7,75.04586266212173,66.81522636035596,61.870191012894324
1,2007,8,30.094143501594296,41.5396274595345,3.6699540915412165
1,2007,9,21.261311179327834,59.24828929525864,52.92880742059472
1,2007,10,19.134483321306263,90.39381188933908,12.168180229691272
1,2007,11,32.01081305235856,88.55449764991111,60.600103620839704
1,2007,12,99.78807899344343,15.189003424818193,85.91015576573375
1,2007,13,88.02285897248588,45.403662537931666,44.202908274349504
1,2007,14,60.591998833155934,30.40354849564433,65.25426851626855
1,2007,15,72.9384984446766,74.4810761501907,13.972626506668274
1,2007,16,2.5363145159015166,10.499591202199344,38.35686206803332
1,2007,17,90.5293432305096,29.313260144383367,39.327405098490885
1,2007,18,60.1021870991272,43.706477344202746,54.043071186719935
1,2007,19,87.95933446618986,71.35414286160375,7.9435977095637655
1,2007,20,23.076322117415906,15.186339022523121,39.421835142122774
1,2007,21,10.005138585729522,90.72680339377513,29.289262615316648
1,2007,22,28.26954270971278,82.37512364603681,58.72394141117188
1,2007,23,92.65018398264789,33.883771912363,64.73306906410687
1,2007,24,75.13403153932789,93.31062191483237,67.52911728363354
1,2007,25,33.71970314163391,93.38952353099998,58.59882636779302
1,2007,26,61.844809736506534,25.358312733793674,25.097144826235084
1,2007,27,0.3117875136091408,89.14659809807101,21.885887991654464
1,2007,28,42.72727961642994,19.45492530784868,30.293864781961844
1,2007,29,7.156733679752547,54.27483096503839,5.3206173445252585
1,2007,30,25.194797947916005,79.35454776478869,47.666390349733135
1,2007,31,92.94404679025637,73.59510987560593,60.70490783716893
1,2007,32,15.179799604016232,62.93202401855626,32.0603737289749
1,2007,33,25.758046585073323,78.68667041906916,25.857380416553667
1,2007,34,93.20341684362758,92.27630409317584,57.25938401381677
1,2007,35,76.81474623456391,32.05189275418928,66.20553918085432
1,2007,36,11.821074160208845,12.484652727585367,9.89036956370194
1,2007,37,88.41332145521136,41.00734584134741,58.9799296803556
1,2007,38,84.1803243484446,17.52620113759954,48.6149813758023
1,2007,39,88.88044333990098,74.01473894616605,64.73498212498356
1,2007,40,30.456811369204917,25.103361772855603,88.59453818458259
1,2007,41,44.84097658061184,7.791372457414081,85.7850509910106
1,2007,42,37.92593343213788,35.49929559991899,88.06296455907444
1,2007,43,29.276671231152918,9.303503572249872,65.40293884978794
1,2007,44,3.605777523154574,65.5390415175519,64.57491676698984
1,2007,45,59.56578955842966,49.26602501227174,22.74284626157137
1,2007,46,34.18056636037602,50.89322041562845,30.828909554727147
1,2007,47,17.60873798336067,15.02217650865184,0.08224896397932557
1,2007,48,49.199445082418634,39.78860894666801,77.35862253293028
1,2007,49,49.87918393301188,41.15450299034481,32.159630440877606
1,2007,50,91.57277130057764,14.707611339693882,41.80953927388595
1,2007,51,22.902397117448647,49.351801734258615,31.734624549828627
1,2007,52,54.80615914802463,47.94156512148018,47.32626004305654
1,2008,1,81.80433603780978,7.5656004402337445,5.458545676349624
1,2008,2,88.38510341724562,71.78005689336419,73.9838886930341
1,2008,3,14.413071344421201,39.00135095019254,54.1618637367513
1,2008,4,93.18497278942517,80.05322571438978,87.17434667935393
1,2008,5,57.906879990016,95.52329196520603,4.26932172636284
1,2008,6,75.79219810335812,57.27585429584789,20.375058333202812
1,2008,7,25.965549196485494,51.26067138022735,71.0201815485482
1,2008,8,98.54004075735288,17.76715991881025,98.25637172065258
1,2008,9,26.945960686682678,89.85552782560255,55.3377469409117
1,2008,10,66.80126704519009,76.68909454013962,76.78979703693015
1,2008,11,16.271666681242237,15.385375650839828,72.90088083269798
1,2008,12,18.306279469293486,82.01383662149706,27.66750025577319
1,2008,13,99.04047213689448,96.82437316838659,68.95110414571617
1,2008,14,64.41051924525992,30.058227573730314,22.574502486953165
1,2008,15,85.54702567745606,36.61983337382836,28.80241941503816
1,2008,16,55.439614417354456,81.85503588562567,33.79689464994582
1,2008,17,72.50685795160095,80.3875415440364,78.51923378599554
1,2008,18,3.734556217866314,65.7082907037965,38.45625403421861
1,2008,19,72.02869978318707,83.1776788006356,15.68466056403538
1,2008,20,7.852416099572612,49.83880138579669,98.66535080808686
1,2008,21,6.804622446675356,74.77099119689169,56.80757382807655
1,2008,22,1.6423961595792735,35.026122323131446,63.85542172433182
1,2008,23,51.430359542784764,71.40486362493753,64.7367533359961
1,2008,24,83.3519468288926,29.19992128071932,94.47670619214401
1,2008,25,93.35376319567938,97.45527487231644,72.78822568836605
1,2008,26,17.170714906758167,40.18492084772287,3.3327128149722274
1,2008,27,74.06688851655817,53.182466844014,15.860489295911574
1,2008,28,10.654598797191317,40.722301802742614,74.66934529842976
1,2008,29,64.95451350269506,23.896310081820626,8.458228932639312
1,2008,30,96.4433129859336,69.45989179609359,89.91485806743918
1,2008,31,78.94882338497085,76.11368334913718,63.33953934110631
1,2008,32,53.16527613025443,46.85689399788564,31.18459695148387
1,2008,33,98.50398285093898,51.37226966927443,51.035297808631576
1,2008,34,41.77365771444248,22.793662450003403,75.0227854015004
1,2008,35,75.86008265509952,50.973730109775005,94.89635250942705
1,2008,36,13.095594017607738,7.29854814956421,27.772752209967898
1,2008,37,9.215397976192596,69.54681469618808,15.135443951457727
1,2008,38,74.16389249990392,84.17140692639265,28.810440477829324
1,2008,39,54.17339167181614,17.705345220965306,7.739626703543578
1,2008,40,31.84414566109708,98.06817921143113,46.72723402482835
1,2008,41,13.101752885083274,52.277703447232604,75.91722495776158
1,2008,42,30.842965025162773,27.33985472534434,29.311230731330152
1,2008,43,36.55803896574052,93.05693897748061,81.22210315978714
1,2008,44,66.79401660065881,34.197472381285245,93.30062065949681
1,2008,45,35.96984287888137,42.87818361376555,35.8743182638113
1,2008,46,68.93122776356016,78.14594578927971,60.31810043346345
1,2008,47,42.71118137621881,64.06129314078622,48.34918849700398
1,2008,48,39.79083225115292,26.714993038168455,15.513953834240935
1,2008,49,96.02146268451496,56.84857276445619,97.98771907490764
1,2008,50,29.049099785216683,51.75951031590162,83.09807264151755
1,2008,51,97.1257505092785,33.72553041397563,79.78836196844694
1,2008,52,94.22938025005529,24.684210173512167,28.782783143232148
1,2009,1,25.23055069694806,94.06185505512322,1.4440677718002504
1,2009,2,75.91180743444505,69.81476718445302,1.8084987190748136
1,2009,3,1.1417399625438418,15.146712378489713,5.068710964795442
1,2009,4,50.231888265747074,51.50877227716036,28.534696914654955
1,2009,5,86.5917585639969,19.16098557341058,34.344839888007904
1,2009,6,59.65566820724906,90.98851298676348,83.51841777973283
1,2009,7,68.18729128568727,4.72292679141626,28.26876359830841
1,2009,8,89.37375365181128,71.33711834502282,74.43385745007218
1,2009,9,43.42658484100007,50.763019483415015,2.3714661361290523
1,2009,10,54.4678800865821,99.78627376241363,22.21610043525977
1,2009,11,0.8056618123150838,92.7773274018595,60.398862706225074
1,2009,12,44.45206931919352,45.230831900768884,65.41193199171123
1,2009,13,29.433978374983038,98.51746719624953,48.0904764194451
1,2009,14,14.060794023275369,32.09043418647509,68.38126523076234
1,2009,15,39.478584464526655,72.21841553363234,77.62192284948642
1,2009,16,93.24541975690622,76.34194012676943,21.0103687912511
1,2009,17,4.821476842832173,26.014025116446582,9.508874013151358
1,2009,18,5.059757128481301,66.0557042235275,84.01423284968342
1,2009,19,50.756444949017286,28.760053374195348,5.229486176570585
1,2009,20,13.665287994218522,21.74313639254454,45.43076572999092
1,2009,21,62.71153603398876,78.07051796918529,60.283568617216865
1,2009,22,8.607585849318966,43.84378770590585,16.020750894792567
1,2009,23,66.81584372222429,83.71077621706223,42.20536465718121
1,2009,24,97.29803249168691,66.78592972522203,34.09304083551928
1,2009,25,99.83246734210495,4.718509895766909,85.3571736149007
1,2009,26,11.684939281810713,15.686227458351853,80.49147096367213
1,2009,27,12.601587706822393,3.7029044750115037,36.058697634484545
1,2009,28,99.25098121264807,98.52684458052407,26.203946254755973
1,2009,29,48.97810804081193,25.250040865673384,49.97126862307951
1,2009,30,50.9817380784968,18.090135153141063,31.81671529317652
1,2009,31,55.41525647156009,50.68224249210722,42.18651016422898
1,2009,32,55.39536152277069,24.9222793719889,38.66948552263403
1,2009,33,55.50658011534105,49.51550530217924,4.413751633921381
